pokemon_id,move_id,name,level
404,44,Bite,18
404,46,Roar,23
404,207,Swagger,28
404,422,Thunder Fang,33
404,242,Crunch,38
404,184,Scary Face,43
404,435,Discharge,48
404,528,Wild Charge,53
405,604,Electric Terrain,Start
405,33,Tackle,Start
405,43,Leer,Start
405,268,Charge,Start
405,43,Leer,5
405,268,Charge,9
405,209,Spark,13
405,44,Bite,18
405,46,Roar,23
405,207,Swagger,28
405,422,Thunder Fang,35
405,242,Crunch,42
405,184,Scary Face,49
405,435,Discharge,56
405,528,Wild Charge,63
405,604,Electric Terrain,67
068,469,Wide Guard,Start
068,67,Low Kick,Start
068,43,Leer,Start
068,116,Focus Energy,Start
068,2,Karate Chop,Start
068,116,Focus Energy,7
068,2,Karate Chop,10
068,490,Low Sweep,13
068,193,Foresight,19
068,69,Seismic Toss,22
068,279,Revenge,25
068,233,Vital Throw,32
068,66,Submission,36
068,358,Wake-Up Slap,40
068,238,Cross Chop,44
068,184,Scary Face,51
068,223,Dynamic Punch,55
067,67,Low Kick,Start
067,43,Leer,Start
067,116,Focus Energy,Start
067,2,Karate Chop,Start
067,116,Focus Energy,7
067,2,Karate Chop,10
067,490,Low Sweep,13
067,193,Foresight,19
067,69,Seismic Toss,22
067,279,Revenge,25
067,233,Vital Throw,32
067,66,Submission,36
067,358,Wake-Up Slap,40
067,238,Cross Chop,44
067,184,Scary Face,51
067,223,DynamicPunch,55
066,67,Low Kick,Start
066,43,Leer,Start
066,116,Focus Energy,7
066,2,Karate Chop,10
066,490,Low Sweep,13
066,193,Foresight,19
066,69,Seismic Toss,22
066,279,Revenge,25
066,233,Vital Throw,31
066,66,Submission,34
066,358,Wake-Up Slap,37
066,238,Cross Chop,43
066,184,Scary Face,46
066,223,DynamicPunch,49
240,123,Smog,Start
240,43,Leer,Start
240,52,Ember,5
240,108,Smokescreen,8
240,185,Feint Attack,12
240,83,Fire Spin,15
240,499,Clear Smog,19
240,481,Flame Burst,22
240,109,Confuse Ray,26
240,7,Fire Punch,29
240,436,Lava Plume,33
240,241,Sunny Day,36
240,53,Flamethrower,40
240,126,Fire Blast,43
219,414,Earth Power,Start
219,281,Yawn,Start
219,123,Smog,Start
219,52,Ember,Start
219,88,Rock Throw,Start
219,52,Ember,5
219,88,Rock Throw,10
219,106,Harden,14
219,105,Recover,19
219,481,Flame Burst,23
219,246,Ancient Power,28
219,133,Amnesia,32
219,436,Lava Plume,37
219,504,Shell Smash,38
219,157,Rock Slide,44
219,34,Body Slam,52
219,53,Flamethrower,59
219,414,Earth Power,67
129,150,Splash,Start
129,33,Tackle,15
129,175,Flail,30
126,123,Smog,Start
126,43,Leer,Start
126,52,Ember,Start
126,52,Ember,5
126,108,Smokescreen,8
126,185,Feint Attack,12
126,83,Fire Spin,15
126,499,Clear Smog,19
126,481,Flame Burst,22
126,109,Confuse Ray,26
126,7,Fire Punch,29
126,436,Lava Plume,36
126,241,Sunny Day,42
126,53,Flamethrower,49
126,126,Fire Blast,55
467,9,Thunder Punch,Start
467,123,Smog,Start
467,43,Leer,Start
467,52,Ember,Start
467,108,Smokescreen,Start
467,52,Ember,5
467,108,Smokescreen,8
467,185,Feint Attack,12
467,83,Fire Spin,15
467,499,Clear Smog,19
467,481,Flame Burst,22
467,109,Confuse Ray,26
467,7,Fire Punch,29
467,436,Lava Plume,36
467,241,Sunny Day,42
467,53,Flamethrower,49
467,126,Fire Blast,55
467,63,Hyper Beam,62
081,33,Tackle,Start
081,48,Supersonic,4
081,84,Thunder Shock,7
081,49,Sonic Boom,11
081,86,Thunder Wave,15
081,443,Magnet Bomb,18
081,209,Spark,21
081,429,Mirror Shot,25
081,319,Metal Sound,29
081,486,Electro Ball,32
081,430,Flash Cannon,35
081,103,Screech,39
081,435,Discharge,43
081,199,Lock-On,46
081,393,Magnet Rise,49
081,360,Gyro Ball,53
081,192,Zap Cannon,57
082,192,Zap Cannon,Start
082,161,Tri Attack,Start
082,33,Tackle,Start
082,48,Supersonic,Start
082,84,Thunder Shock,Start
082,49,Sonic Boom,Start
082,48,Supersonic,4
082,84,Thunder Shock,7
082,604,Electric Terrain,11
082,86,Thunder Wave,15
082,443,Magnet Bomb,18
082,209,Spark,21
082,429,Mirror Shot,25
082,319,Metal Sound,29
082,486,Electro Ball,34
082,430,Flash Cannon,39
082,103,Screech,45
082,435,Discharge,51
082,199,Lock-On,56
082,393,Magnet Rise,62
082,360,Gyro Ball,67
082,192,Zap Cannon,73
462,192,Zap Cannon,Start
462,602,Magnetic Flux,Start
462,243,Mirror Coat,Start
462,112,Barrier,Start
462,33,Tackle,Start
462,48,Supersonic,Start
462,49,Sonic Boom,Start
462,48,Supersonic,4
462,84,Thunder Shock,7
462,604,Electric Terrain,11
462,86,Thunder Wave,15
462,443,Magnet Bomb,18
462,209,Spark,21
462,429,Mirror Shot,25
462,319,Metal Sound,29
462,486,Electro Ball,34
462,430,Flash Cannon,39
462,103,Screech,45
462,435,Discharge,51
462,199,Lock-On,56
462,393,Magnet Rise,62
462,360,Gyro Ball,67
462,192,Zap Cannon,73
296,33,Tackle,Start
296,116,Focus Energy,Start
296,28,Sand-Attack,4
296,292,Arm Thrust,7
296,233,Vital Throw,10
296,252,Fake Out,13
296,18,Whirlwind,16
296,282,Knock Off,19
296,265,SmellingSalt,22
296,187,Belly Drum,25
296,395,Force Palm,28
296,69,Seismic Toss,31
296,358,Wake-Up Slap,34
296,203,Endure,37
296,370,Close Combat,40
296,179,Reversal,43
296,484,Heavy Slam,46
687,276,Superpower,Start
687,179,Reversal,Start
687,33,Tackle,Start
687,64,Peck,Start
687,132,Constrict,Start
687,115,Reflect,4
687,492,Foul Play,7
687,207,Swagger,12
687,149,Psywave,13
687,576,Topsy-Turvy,15
687,95,Hypnosis,18
687,60,Psybeam,21
687,415,Switcheroo,23
687,371,Payback,27
687,113,Light Screen,31
687,365,Pluck,35
687,427,Psycho Cut,39
687,163,Slash,43
687,400,Night Slash,46
687,276,Superpower,48
473,184,Scary Face,Start
473,246,AncientPower,Start
473,64,Peck,Start
473,316,Odor Sleuth,Start
473,300,Mud Sport,Start
473,181,Powder Snow,Start
473,300,Mud Sport,5
473,181,Powder Snow,8
473,189,Mud-Slap,11
473,203,Endure,14
473,426,Mud Bomb,18
473,258,Hail,21
473,423,Ice Fang,24
473,36,Take Down,28
473,458,Double Hit,33
473,54,Mist,37
473,37,Thrash,41
473,89,Earthquake,46
473,59,Blizzard,52
473,184,Scary Face,58
490,294,Tail Glow,Start
490,61,Bubble,Start
490,346,Water Sport,Start
490,204,Charm,9
490,48,Supersonic,16
490,61,Bubble Beam,24
490,151,Acid Armor,31
490,250,Whirlpool,39
490,352,Water Pulse,46
490,392,Aqua Ring,54
490,291,Dive,61
490,240,Rain Dance,69
490,391,Heart Swap,76
630,119,Mirror Move,Start
630,413,Brave Bird,Start
630,18,Whirlwind,Start
630,198,Bone Rush,Start
630,16,Gust,Start
630,43,Leer,Start
630,31,Fury Attack,Start
630,365,Pluck,Start
630,31,Fury Attack,5
630,365,Pluck,10
630,417,Nasty Plot,14
630,260,Flatter,19
630,185,Feint Attack,23
630,386,Punishment,28
630,432,Defog,32
630,366,Tailwind,37
630,403,Air Slash,41
630,399,Dark Pulse,46
630,373,Embargo,50
630,198,Bone Rush,51
630,18,Whirlwind,57
630,413,Brave Bird,63
630,119,Mirror Move,70
310,604,Electric Terrain,Start
310,424,Fire Fang,Start
310,33,Tackle,Start
310,86,Thunder Wave,Start
310,43,Leer,Start
310,336,Howl,Start
310,86,Thunder Wave,4
310,43,Leer,9
310,336,Howl,12
310,98,Quick Attack,17
310,209,Spark,20
310,316,Odor Sleuth,25
310,44,Bite,30
310,422,Thunder Fang,37
310,46,Roar,42
310,435,Discharge,49
310,268,Charge,54
310,528,Wild Charge,61
310,9,Thunder,66
310,604,Electric Terrain,70
056,343,Covet,Start
056,10,Scratch,Start
056,67,Low Kick,Start
056,43,Leer,Start
056,116,Focus Energy,Start
056,154,Fury Swipes,9
056,2,Karate Chop,13
056,69,Seismic Toss,17
056,103,Screech,21
056,372,Assurance,25
056,207,Swagger,33
056,238,Cross Chop,37
056,37,Thrash,41
056,386,Punishment,45
056,370,Close Combat,49
056,515,Final Gambit,53
226,60,Psybeam,Start
226,331,Bullet Seed,Start
226,324,Signal Beam,Start
226,33,Tackle,Start
226,61,Bubble,Start
226,48,Supersonic,Start
226,61,BubbleBeam,Start
226,48,Supersonic,3
226,61,BubbleBeam,7
226,109,Confuse Ray,11
226,17,Wing Attack,14
226,29,Headbutt,16
226,352,Water Pulse,19
226,469,Wide Guard,23
226,36,Take Down,27
226,97,Agility,32
226,403,Air Slash,36
226,392,Aqua Ring,39
226,340,Bounce,46
226,56,Hydro Pump,49
458,33,Tackle,Start
458,61,Bubble,Start
458,48,Supersonic,3
458,61,BubbleBeam,7
458,109,Confuse Ray,11
458,17,Wing Attack,14
458,29,Headbutt,16
458,352,Water Pulse,19
458,469,Wide Guard,23
458,36,Take Down,27
458,97,Agility,32
458,403,Air Slash,36
458,392,Aqua Ring,39
458,340,Bounce,46
458,56,Hydro Pump,49
556,538,Cotton Guard,Start
556,495,After You,Start
556,64,Peck,Start
556,71,Absorb,Start
556,230,Sweet Scent,3
556,74,Growth,6
556,42,Pin Missile,10
556,72,Mega Drain,13
556,235,Synthesis,15
556,178,Cotton Spore,18
556,302,Needle Arm,22
556,202,Giga Drain,26
556,367,Acupressure,29
556,275,Ingrain,33
556,80,Petal Dance,38
556,389,Sucker Punch,42
556,241,Sunny Day,45
556,572,Petal Blizzard,48
556,76,SolarBeam,50
556,538,Cotton Guard,55
556,495,After You,57
179,33,Tackle,Start
179,45,Growl,Start
179,86,Thunder Wave,4
179,84,Thunder Shock,8
179,178,Cotton Spore,11
179,268,Charge,15
179,36,Take Down,18
179,486,Electro Ball,22
179,109,Confuse Ray,25
179,408,Power Gem,29
179,435,Discharge,32
179,538,Cotton Guard,36
179,324,Signal Beam,39
179,113,Light Screen,43
179,9,Thunder,46
183,33,Tackle,Start
183,61,Bubble,Start
183,55,Water Gun,Start
183,39,Tail Whip,2
183,346,Water Sport,5
183,55,Water Gun,7
183,111,Defense Curl,10
183,205,Rollout,10
183,61,Bubble Beam,13
183,270,Helping Hand,16
183,401,Aqua Tail,20
183,38,Double-Edge,23
183,392,Aqua Ring,28
183,240,Rain Dance,31
183,276,Superpower,37
183,56,Hydro Pump,40
183,583,Play Rough,45
105,45,Growl,Start
105,39,Tail Whip,Start
105,125,Bone Club,Start
105,29,Headbutt,Start
105,39,Tail Whip,3
105,125,Bone Club,7
105,29,Headbutt,11
105,43,Leer,13
105,116,Focus Energy,17
105,155,Bonemerang,21
105,82,Rage,23
105,206,False Swipe,27
105,37,Thrash,33
105,374,Fling,37
105,198,Bone Rush,43
105,283,Endeavor,49
105,38,Double-Edge,53
105,514,Retaliate,59
259,33,Tackle,?
259,45,Growl,?
259,189,Mud-Slap,?
259,55,Water Gun,?
259,117,Bide,?
259,341,Mud Shot,16
259,193,Foresight,20
259,426,Mud Bomb,25
259,36,Take Down,31
259,330,Muddy Water,37
259,182,Protect,42
259,89,Earthquake,46
259,283,Endeavor,53
284,483,Quiver Dance,Start
284,405,Bug Buzz,Start
284,18,Whirlwind,Start
284,466,Ominous Wind,Start
284,61,Bubble,Start
284,98,Quick Attack,Start
284,230,Sweet Scent,Start
284,346,Water Sport,Start
284,98,Quick Attack,7
284,230,Sweet Scent,13
284,346,Water Sport,19
284,16,Gust,22
284,184,Scary Face,26
284,78,Stun Spore,33
284,318,Silver Wind,40
284,403,Air Slash,47
284,18,Whirlwind,54
284,405,Bug Buzz,61
284,483,Quiver Dance,68
303,583,Play Rough,Start
303,442,Iron Head,Start
303,584,Fairy Wind,Start
303,310,Astonish,Start
303,269,Taunt,Start
303,45,Growl,Start
303,313,Fake Tears,6
303,44,Bite,11
303,230,Sweet Scent,16
303,11,Vice Grip,21
303,185,Feint Attack,26
303,226,Baton Pass,31
303,242,Crunch,36
303,334,Iron Defense,41
303,389,Sucker Punch,46
303,254,Stockpile,50
303,256,Swallow,50
303,255,Spit Up,50
303,442,Iron Head,56
303,583,Play Rough,60
308,428,Zen Headbutt,Start
308,7,Fire Punch,Start
308,9,Thunder Punch,Start
308,8,Ice Punch,Start
308,117,Bide,Start
308,96,Meditate,Start
308,93,Confusion,Start
308,197,Detect,Start
308,96,Meditate,4
308,93,Confusion,8
308,197,Detect,11
308,237,Hidden Power,15
308,170,Mind Reader,18
308,185,Feint,22
308,347,Calm Mind,25
308,395,Force Palm,29
308,136,High Jump Kick,32
308,244,Psych Up,36
308,367,Acupressure,42
308,379,Power Trick,49
308,179,Reversal,55
308,105,Recover,62
307,117,Bide,Start
307,96,Meditate,4
307,93,Confusion,8
307,197,Detect,11
307,237,Hidden Power,15
307,170,Mind Reader,18
307,185,Feint,22
307,347,Calm Mind,25
307,395,Force Palm,29
307,136,High Jump Kick,32
307,244,Psych Up,36
307,367,Acupressure,39
307,379,Power Trick,43
307,179,Reversal,46
307,105,Recover,50
154,572,Petal Blizzard,Start
154,33,Tackle,Start
154,45,Growl,Start
154,75,Razor Leaf,Start
154,77,PoisonPowder,Start
154,75,Razor Leaf,?
154,77,PoisonPowder,?
154,235,Synthesis,?
154,115,Reflect,?
154,345,Magical Leaf,?
154,363,Natural Gift,?
154,80,Petal Dance,32
154,230,Sweet Scent,34
154,113,Light Screen,40
154,34,Body Slam,46
154,219,Safeguard,54
154,312,Aromatherapy,60
154,76,SolarBeam,66
154,572,Petal Blizzard,70
648,496,Round,Start
648,98,Quick Attack,6
648,93,Confusion,11
648,47,Sing,16
648,298,Teeter Dance,21
648,512,Acrobatics,26
648,60,Psybeam,31
648,497,Echoed Voice,36
648,369,U-turn,43
648,94,Psychic,57
648,304,Hyper Voice,64
648,272,Role Play,71
648,195,Perish Song,85
678,501,Quick Guard,Start
678,212,Mean Look,Start
678,270,Helping Hand,Start
678,10,Scratch,Start
678,43,Leer,Start
678,343,Covet,5
678,93,Confusion,9
678,113,Light Screen,13
678,60,Psybeam,17
678,252,Fake Out,19
678,473,Psyshock,25
678,204,Charm,28
678,357,Miracle Eye,31
678,115,Reflect,35
678,94,Psychic,40
678,272,Role Play,43
678,286,Imprison,45
678,389,Sucker Punch,48
678,581,Misty Terrain,50
678,501,Quick Guard,55
678,500,Stored Power,Start
678,382,Me First,Start
678,345,Magical Leaf,Start
678,10,Scratch,Start
678,43,Leer,Start
678,343,Covet,5
678,93,Confusion,9
678,113,Light Screen,13
678,60,Psybeam,17
678,252,Fake Out,19
678,473,Psyshock,25
678,451,Charge Beam,28
678,247,Shadow Ball,31
678,326,Extrasensory,35
678,94,Psychic,40
678,272,Role Play,43
678,324,Signal Beam,45
678,389,Sucker Punch,48
678,248,Future Sight,50
678,500,Stored Power,55
052,10,Scratch,Start
052,45,Growl,Start
052,44,Bite,6
052,252,Fake Out,9
052,154,Fury Swipes,14
052,103,Screech,17
052,185,Feint Attack,22
052,269,Taunt,25
052,6,Pay Day,30
052,163,Slash,33
052,417,Nasty Plot,38
052,372,Assurance,41
052,445,Captivate,46
052,400,Night Slash,49
052,185,Feint,50
481,361,Healing Wish,Start
481,363,Natural Gift,Start
481,383,Copycat,Start
481,156,Rest,Start
481,93,Confusion,Start
481,286,Imprison,?
481,182,Protect,?
481,129,Swift,?
481,381,Lucky Chant,?
481,248,Future Sight,?
481,204,Charm,?
481,326,Extrasensory,51
481,383,Copycat,61
481,363,Natural Gift,66
481,361,Healing Wish,76
376,393,Magnet Rise,Start
376,36,Take Down,Start
376,232,Metal Claw,Start
376,93,Confusion,Start
376,93,Confusion,20
376,232,Metal Claw,20
376,228,Pursuit,23
376,357,Miracle Eye,26
376,428,Zen Headbutt,29
376,418,Bullet Punch,32
376,184,Scary Face,35
376,97,Agility,38
376,94,Psychic,41
376,309,Meteor Mash,44
376,359,Hammer Arm,45
376,334,Iron Defense,53
376,63,Hyper Beam,62
375,393,Magnet Rise,Start
375,36,Take Down,Start
375,232,Metal Claw,Start
375,93,Confusion,Start
375,93,Confusion,20
375,232,Metal Claw,20
375,228,Pursuit,23
375,357,Miracle Eye,26
375,428,Zen Headbutt,29
375,418,Bullet Punch,32
375,184,Scary Face,35
375,97,Agility,38
375,94,Psychic,41
375,309,Meteor Mash,44
375,334,Iron Defense,47
375,63,Hyper Beam,50
011,106,Harden,Start
011,106,Harden,7
151,1,Pound,Start
151,513,Reflect Type,Start
151,144,Transform,Start
151,5,Mega Punch,10
151,118,Metronome,20
151,94,Psychic,30
151,112,Barrier,40
151,246,AncientPower,50
151,133,Amnesia,60
151,382,Me First,70
151,226,Baton Pass,80
151,417,Nasty Plot,90
151,396,Aura Sphere,100
150,93,Confusion,Start
150,50,Disable,Start
150,219,Safeguard,Start
150,129,Swift,8
150,248,Future Sight,15
150,244,Psych Up,22
150,357,Miracle Eye,29
150,427,Psycho Cut,36
150,384,Power Swap,43
150,385,Guard Swap,43
150,105,Recover,50
150,94,Psychic,57
150,112,Barrier,64
150,133,Amnesia,79
150,54,Mist,86
150,382,Me First,93
150,540,Psystrike,100
619,1,Pound,Start
619,96,Meditate,5
619,197,Detect,9
619,252,Fake Out,13
619,3,DoubleSlap,17
619,129,Swift,21
619,347,Calm Mind,25
619,395,Force Palm,29
619,409,Drain Punch,33
619,26,Jump Kick,37
619,369,U-turn,41
619,501,Quick Guard,45
619,340,Bounce,49
619,136,Hi Jump Kick,50
619,179,Reversal,57
619,396,Aura Sphere,61
620,396,Aura Sphere,Start
620,179,Reversal,Start
620,1,Pound,Start
620,96,Meditate,Start
620,197,Detect,Start
620,252,Fake Out,Start
620,96,Meditate,5
620,197,Detect,9
620,252,Fake Out,13
620,3,DoubleSlap,17
620,129,Swift,21
620,347,Calm Mind,25
620,395,Force Palm,29
620,409,Drain Punch,33
620,26,Jump Kick,37
620,369,U-turn,41
620,469,Wide Guard,45
620,340,Bounce,49
620,136,Hi Jump Kick,56
620,179,Reversal,63
620,396,Aura Sphere,70
262,242,Crunch,Start
262,33,Tackle,Start
262,336,Howl,Start
262,28,Sand Attack,Start
262,44,Bite,Start
262,336,Howl,5
262,28,Sand Attack,9
262,44,Bite,13
262,316,Odor Sleuth,17
262,46,Roar,22
262,207,Swagger,27
262,372,Assurance,32
262,184,Scary Face,37
262,269,Taunt,42
262,373,Embargo,47
262,36,Take Down,52
262,168,Thief,57
262,389,Sucker Punch,62
262,242,Crunch,65
350,55,Water Gun,Start
350,35,Wrap,Start
350,346,Water Sport,5
350,287,Refresh,9
350,352,Water Pulse,13
350,239,Twister,17
350,105,Recover,21
350,445,Captivate,25
350,401,Aqua Tail,29
350,240,Rain Dance,33
350,56,Hydro Pump,37
350,213,Attract,41
350,219,Safeguard,45
350,392,Aqua Ring,49
241,33,Tackle,Start
241,45,Growl,3
241,111,Defense Curl,5
241,23,Stomp,8
241,208,Milk Drink,11
241,117,Bide,15
241,205,Rollout,19
241,34,Body Slam,24
241,428,Zen Headbutt,29
241,445,Captivate,35
241,360,Gyro Ball,41
241,215,Heal Bell,48
241,358,Wake-Up Slap,55
439,321,Tickle,Start
439,112,Barrier,Start
439,93,Confusion,Start
439,383,Copycat,4
439,96,Meditate,8
439,3,Double Slap,11
439,102,Mimic,15
439,227,Encore,18
439,113,Light Screen,22
439,115,Reflect,22
439,60,Psybeam,25
439,164,Substitute,29
439,278,Recycle,32
439,271,Trick,36
439,94,Psychic,39
439,272,Role Play,43
439,226,Baton Pass,46
439,219,Safeguard,50
572,1,Pound,Start
572,608,Baby-Doll Eyes,3
572,270,Helping Hand,7
572,321,Tickle,9
572,3,Double Slap,13
572,227,Encore,15
572,129,Swift,19
572,47,Sing,21
572,541,Tail Slap,25
572,204,Charm,27
572,358,Wake-Up Slap,31
572,497,Echoed Voice,33
572,21,Slam,37
572,445,Captivate,39
572,304,Hyper Voice,43
572,387,Last Resort,45
572,495,After You,49
312,417,Nasty Plot,Start
312,609,Nuzzle,Start
312,494,Entrainment,Start
312,589,Play Nice,Start
312,45,Growl,Start
312,86,Thunder Wave,3
312,98,Quick Attack,7
312,270,Helping Hand,10
312,209,Spark,15
312,227,Encore,17
312,204,Charm,21
312,383,Copycat,24
312,486,Electro Ball,29
312,129,Swift,31
312,313,Fake Tears,35
312,268,Charge,38
312,9,Thunder,42
312,226,Baton Pass,44
312,97,Agility,48
312,376,Trump Card,51
312,417,Nasty Plot,56
312,494,Entrainment,63
200,45,Growl,Start
200,149,Psywave,Start
200,180,Spite,5
200,310,Astonish,10
200,109,Confuse Ray,14
200,212,Mean Look,19
200,506,Hex,23
200,60,Psybeam,28
200,220,Pain Split,32
200,371,Payback,37
200,247,Shadow Ball,41
200,195,Perish Song,46
200,288,Grudge,50
200,408,Power Gem,55
429,408,Power Gem,Start
429,566,Phantom Force,Start
429,381,Lucky Chant,Start
429,345,Magical Leaf,Start
429,45,Growl,Start
429,149,Psywave,Start
429,180,Spite,Start
429,310,Astonish,Start
146,355,Roost,Start
146,542,Hurricane,Start
146,143,Sky Attack,Start
146,257,Heat Wave,Start
146,17,Wing Attack,Start
146,52,Ember,Start
146,83,Fire Spin,8
146,97,Agility,15
146,203,Endure,22
146,246,Ancient Power,29
146,53,Flamethrower,36
146,219,Safeguard,43
146,403,Air Slash,50
146,241,Sunny Day,57
146,257,Heat Wave,64
146,76,Solar Beam,71
146,143,Sky Attack,78
146,355,Roost,85
146,542,Hurricane,92
391,10,Scratch,Start
391,43,Leer,Start
391,52,Ember,Start
391,52,Ember,7
391,269,Taunt,9
391,183,Mach Punch,14
391,154,Fury Swipes,16
391,172,Flame Wheel,19
391,185,Feint,26
391,259,Torment,29
391,370,Close Combat,36
391,83,Fire Spin,39
391,512,Acrobatics,46
391,303,Slack Off,49
391,394,Flare Blitz,56
414,33,Tackle,Start
414,182,Protect,10
414,450,Bug Bite,15
414,237,Hidden Power,20
414,93,Confusion,23
414,16,Gust,26
414,77,PoisonPowder,29
414,60,Psybeam,32
414,293,Camouflage,35
414,318,Silver Wind,38
414,403,Air Slash,41
414,94,Psychic,44
414,405,Bug Buzz,47
414,483,Quiver Dance,50
122,581,Misty Terrain,Start
122,345,Magical Leaf,Start
122,501,Quick Guard,Start
122,469,Wide Guard,Start
122,384,Power Swap,Start
122,385,Guard Swap,Start
122,112,Barrier,Start
122,93,Confusion,Start
122,383,Copycat,4
122,96,Meditate,8
122,3,Double Slap,11
122,102,Mimic,15
122,149,Psywave,15
122,227,Encore,18
122,113,Light Screen,22
122,115,Reflect,22
122,60,Psybeam,25
122,164,Substitute,29
122,278,Recycle,32
122,271,Trick,36
122,94,Psychic,39
122,272,Role Play,43
122,226,Baton Pass,46
122,219,Safeguard,50
258,33,Tackle,Start
258,45,Growl,Start
258,55,Water Gun,10
258,117,Bide,15
258,193,Foresight,19
258,300,Mud Sport,24
258,36,Take Down,28
258,250,Whirlpool,33
258,182,Protect,37
258,56,Hydro Pump,42
258,283,Endeavor,46
089,1,Pound,Start
089,139,Poison Gas,Start
089,106,Harden,Start
089,189,Mud-Slap,Start
089,106,Harden,4
089,189,Mud-Slap,7
089,50,Disable,12
089,124,Sludge,15
089,107,Minimize,18
089,426,Mud Bomb,21
089,188,Sludge Bomb,26
089,374,Fling,29
089,103,Screech,32
089,482,Sludge Wave,37
089,151,Acid Armor,43
089,441,Gunk Shot,49
089,562,Belch,53
089,262,Memento,57
446,387,Last Resort,Start
446,289,Snatch,Start
446,122,Lick,Start
446,118,Metronome,Start
446,316,Odor Sleuth,Start
446,33,Tackle,Start
446,111,Defense Curl,4
446,133,Amnesia,9
446,122,Lick,12
446,498,Chip Away,17
446,103,Screech,20
446,34,Body Slam,25
446,254,Stockpile,28
446,256,Swallow,33
446,205,Rollout,36
446,374,Fling,41
446,187,Belly Drum,44
446,363,Natural Gift,49
446,289,Snatch,52
446,387,Last Resort,57
517,149,Psywave,Start
517,111,Defense Curl,Start
517,381,Lucky Chant,5
517,281,Yawn,7
517,60,Psybeam,11
517,286,Imprison,13
517,236,Moonlight,17
517,95,Hypnosis,19
517,428,Zen Headbutt,23
517,485,Synchronoise,25
517,171,Nightmare,29
517,248,Future Sight,31
517,347,Calm Mind,35
517,94,Psychic,37
517,138,Dream Eater,41
517,477,Telekinesis,43
517,500,Stored Power,47
198,64,Peck,Start
198,310,Astonish,Start
198,228,Pursuit,5
198,114,Haze,11
198,17,Wing Attack,15
198,101,Night Shade,21
198,372,Assurance,25
198,269,Taunt,31
198,185,Feint Attack,35
198,212,Mean Look,41
198,492,Foul Play,45
198,366,Tailwind,50
198,389,Sucker Punch,55
198,259,Torment,61
198,511,Quash,65
518,111,Defense Curl,Start
518,381,Lucky Chant,Start
518,60,Psybeam,Start
518,95,Hypnosis,Start
177,64,Peck,Start
177,43,Leer,Start
177,101,Night Shade,6
177,100,Teleport,9
177,381,Lucky Chant,12
177,357,Miracle Eye,17
177,382,Me First,20
177,109,Confuse Ray,23
177,273,Wish,28
177,375,Psycho Shift,33
177,248,Future Sight,36
177,500,Stored Power,39
177,466,Ominous Wind,44
177,384,Power Swap,47
177,385,Guard Swap,47
177,94,Psychic,50
034,224,Megahorn,Start
034,64,Peck,Start
034,116,Focus Energy,Start
034,24,Double Kick,Start
034,40,Poison Sting,Start
034,498,Chip Away,23
034,37,Thrash,35
034,414,Earth Power,43
034,224,Megahorn,58
031,276,Superpower,Start
031,10,Scratch,Start
031,39,Tail Whip,Start
031,24,Double Kick,Start
031,40,Poison Sting,Start
031,498,Chip Away,23
031,34,Body Slam,35
031,414,Earth Power,43
031,276,Superpower,58
029,45,Growl,Start
029,10,Scratch,Start
029,39,Tail Whip,7
029,24,Double Kick,9
029,40,Poison Sting,13
029,154,Fury Swipes,19
029,44,Bite,21
029,270,Helping Hand,25
029,390,Toxic Spikes,31
029,260,Flatter,33
029,242,Crunch,37
029,445,Captivate,43
029,305,Poison Fang,45
032,43,Leer,Start
032,64,Peck,Start
032,116,Focus Energy,7
032,24,Double Kick,9
032,40,Poison Sting,13
032,31,Fury Attack,19
032,30,Horn Attack,21
032,270,Helping Hand,25
032,390,Toxic Spikes,31
032,260,Flatter,33
032,398,Poison Jab,37
032,445,Captivate,43
032,32,Horn Drill,45
030,45,Growl,Start
030,10,Scratch,Start
030,39,Tail Whip,7
030,24,Double Kick,9
030,40,Poison Sting,13
030,154,Fury Swipes,20
030,44,Bite,23
030,270,Helping Hand,28
030,390,Toxic Spikes,35
030,260,Flatter,38
030,242,Crunch,43
030,445,Captivate,50
030,305,Poison Fang,58
033,43,Leer,?
033,64,Peck,?
033,116,Focus Energy,?
033,24,Double Kick,?
033,40,Poison Sting,?
033,31,Fury Attack,?
033,30,Horn Attack,?
033,270,Helping Hand,28
033,390,Toxic Spikes,35
033,260,Flatter,38
033,398,Poison Jab,43
033,445,Captivate,50
033,32,Horn Drill,58
290,10,Scratch,Start
290,106,Harden,Start
290,141,Leech Life,5
290,28,Sand Attack,9
290,154,Fury Swipes,14
290,170,Mind Reader,19
290,206,False Swipe,25
290,189,Mud-Slap,31
290,232,Metal Claw,38
290,91,Dig,45
038,286,Imprison,Start
038,417,Nasty Plot,Start
038,53,Flamethrower,Start
038,98,Quick Attack,Start
038,109,Confuse Ray,Start
038,219,Safeguard,Start
291,450,Bug Bite,Start
291,10,Scratch,Start
291,106,Harden,Start
291,141,Leech Life,Start
291,28,Sand Attack,Start
291,141,Leech Life,5
291,28,Sand Attack,9
291,154,Fury Swipes,14
291,170,Mind Reader,19
291,104,Double Team,20
291,210,Fury Cutter,20
291,103,Screech,20
291,14,Swords Dance,25
291,163,Slash,31
291,97,Agility,38
291,226,Baton Pass,45
291,404,X-Scissor,52
164,138,Dream Eater,Start
164,143,Sky Attack,Start
164,33,Tackle,Start
164,45,Growl,Start
