pokemon_id,move_id,name,TM
154,76,SolarBeam,TM22
154,89,Earthquake,TM26
154,216,Return,TM27
154,104,Double Team,TM32
154,115,Reflect,TM33
154,263,Facade,TM42
154,156,Rest,TM44
154,213,Attract,TM45
154,496,Round,TM48
154,497,Echoed Voice,TM49
154,412,Energy Ball,TM53
154,416,Giga Impact,TM68
154,148,Flash,TM70
154,14,Swords Dance,TM75
154,523,Bulldoze,TM78
154,525,Dragon Tail,TM82
154,447,Grass Knot,TM86
154,207,Swagger,TM87
154,164,Substitute,TM90
154,249,Rock Smash,TM94
154,15,Cut,HM01
154,70,Strength,HM04
648,468,Hone Claws,TM01
648,473,Psyshock,TM03
648,347,Calm Mind,TM04
648,92,Toxic,TM06
648,237,Hidden Power,TM10
648,241,Sunny Day,TM11
648,63,Hyper Beam,TM15
648,113,Light Screen,TM16
648,182,Protect,TM17
648,240,Rain Dance,TM18
648,219,Safeguard,TM20
648,218,Frustration,TM21
648,85,Thunderbolt,TM24
648,9,Thunder,TM25
648,216,Return,TM27
648,94,Psychic,TM29
648,247,Shadow Ball,TM30
648,280,Brick Break,TM31
648,104,Double Team,TM32
648,263,Facade,TM42
648,156,Rest,TM44
648,490,Low Sweep,TM47
648,496,Round,TM48
648,497,Echoed Voice,TM49
648,411,Focus Blast,TM52
648,412,Energy Ball,TM53
648,374,Fling,TM56
648,451,Charge Beam,TM57
648,512,Acrobatics,TM62
648,373,Embargo,TM63
648,421,Shadow Claw,TM65
648,371,Payback,TM66
648,514,Retaliate,TM67
648,416,Giga Impact,TM68
648,148,Flash,TM70
648,444,Stone Edge,TM71
648,86,Thunder Wave,TM73
648,244,Psych Up,TM77
648,138,Dream Eater,TM85
648,447,Grass Knot,TM86
648,207,Swagger,TM87
648,214,Sleep Talk,TM88
648,369,U-turn,TM89
648,164,Substitute,TM90
648,433,Trick Room,TM92
648,249,Rock Smash,TM94
648,612,Power-Up Punch,TM98
648,605,Dazzling Gleam,TM99
648,590,Confide,TM100
648,70,Strength,HM04
678,473,Psyshock,TM03
678,347,Calm Mind,TM04
678,92,Toxic,TM06
678,237,Hidden Power,TM10
678,241,Sunny Day,TM11
678,63,Hyper Beam,TM15
678,113,Light Screen,TM16
678,182,Protect,TM17
678,240,Rain Dance,TM18
678,219,Safeguard,TM20
678,218,Frustration,TM21
678,85,Thunderbolt,TM24
678,216,Return,TM27
678,91,Dig,TM28
678,94,Psychic,TM29
678,247,Shadow Ball,TM30
678,104,Double Team,TM32
678,115,Reflect,TM33
678,259,Torment,TM41
678,263,Facade,TM42
678,156,Rest,TM44
678,213,Attract,TM45
678,496,Round,TM48
678,497,Echoed Voice,TM49
678,412,Energy Ball,TM53
678,451,Charge Beam,TM57
678,371,Payback,TM66
678,416,Giga Impact,TM68
678,148,Flash,TM70
678,86,Thunder Wave,TM73
678,244,Psych Up,TM77
678,138,Dream Eater,TM85
678,207,Swagger,TM87
678,214,Sleep Talk,TM88
678,164,Substitute,TM90
678,433,Trick Room,TM92
678,399,Dark Pulse,TM97
678,612,Power-Up Punch,TM98
678,590,Confide,TM100
678,15,Cut,HM01
052,468,Hone Claws,TM01
052,92,Toxic,TM06
052,237,Hidden Power,TM10
052,241,Sunny Day,TM11
052,269,Taunt,TM12
052,182,Protect,TM17
052,240,Rain Dance,TM18
052,218,Frustration,TM21
052,85,Thunderbolt,TM24
052,9,Thunder,TM25
052,216,Return,TM27
052,91,Dig,TM28
052,247,Shadow Ball,TM30
052,104,Double Team,TM32
052,332,Aerial Ace,TM40
052,259,Torment,TM41
052,263,Facade,TM42
052,156,Rest,TM44
052,213,Attract,TM45
052,168,Thief,TM46
052,496,Round,TM48
052,497,Echoed Voice,TM49
052,421,Shadow Claw,TM65
052,371,Payback,TM66
052,514,Retaliate,TM67
052,148,Flash,TM70
052,244,Psych Up,TM77
052,138,Dream Eater,TM85
052,207,Swagger,TM87
052,214,Sleep Talk,TM88
052,369,U-turn,TM89
052,164,Substitute,TM90
052,399,Dark Pulse,TM97
052,590,Confide,TM100
052,15,Cut,HM01
481,473,Psyshock,TM03
481,347,Calm Mind,TM04
481,92,Toxic,TM06
481,237,Hidden Power,TM10
481,241,Sunny Day,TM11
481,58,Ice Beam,TM13
481,59,Blizzard,TM14
481,63,Hyper Beam,TM15
481,113,Light Screen,TM16
481,182,Protect,TM17
481,240,Rain Dance,TM18
481,219,Safeguard,TM20
481,218,Frustration,TM21
481,85,Thunderbolt,TM24
481,9,Thunder,TM25
481,216,Return,TM27
481,94,Psychic,TM29
481,247,Shadow Ball,TM30
481,104,Double Team,TM32
481,115,Reflect,TM33
481,201,Sandstorm,TM37
481,263,Facade,TM42
481,156,Rest,TM44
481,496,Round,TM48
481,412,Energy Ball,TM53
481,374,Fling,TM56
481,451,Charge Beam,TM57
481,512,Acrobatics,TM62
481,416,Giga Impact,TM68
481,148,Flash,TM70
481,86,Thunder Wave,TM73
481,244,Psych Up,TM77
481,138,Dream Eater,TM85
481,447,Grass Knot,TM86
481,207,Swagger,TM87
481,214,Sleep Talk,TM88
481,369,U-turn,TM89
481,164,Substitute,TM90
481,433,Trick Room,TM92
481,612,Power-Up Punch,TM98
481,605,Dazzling Gleam,TM99
481,590,Confide,TM100
376,468,Hone Claws,TM01
376,473,Psyshock,TM03
376,92,Toxic,TM06
376,237,Hidden Power,TM10
376,241,Sunny Day,TM11
376,63,Hyper Beam,TM15
376,113,Light Screen,TM16
376,182,Protect,TM17
376,240,Rain Dance,TM18
376,477,Telekinesis,TM19
376,218,Frustration,TM21
376,89,Earthquake,TM26
376,216,Return,TM27
376,94,Psychic,TM29
376,247,Shadow Ball,TM30
376,280,Brick Break,TM31
376,104,Double Team,TM32
376,115,Reflect,TM33
376,188,Sludge Bomb,TM36
376,201,Sandstorm,TM37
376,317,Rock Tomb,TM39
376,332,Aerial Ace,TM40
376,263,Facade,TM42
376,156,Rest,TM44
376,496,Round,TM48
376,153,Explosion,TM64
376,416,Giga Impact,TM68
376,397,Rock Polish,TM69
376,148,Flash,TM70
376,360,Gyro Ball,TM74
376,244,Psych Up,TM77
376,523,Bulldoze,TM78
376,157,Rock Slide,TM80
376,447,Grass Knot,TM86
376,207,Swagger,TM87
376,164,Substitute,TM90
376,430,Flash Cannon,TM91
376,249,Rock Smash,TM94
376,15,Cut,HM01
376,70,Strength,HM04
375,468,Hone Claws,TM01
375,473,Psyshock,TM03
375,92,Toxic,TM06
375,237,Hidden Power,TM10
375,241,Sunny Day,TM11
375,63,Hyper Beam,TM15
375,113,Light Screen,TM16
375,182,Protect,TM17
375,240,Rain Dance,TM18
375,218,Frustration,TM21
375,89,Earthquake,TM26
375,216,Return,TM27
375,94,Psychic,TM29
375,247,Shadow Ball,TM30
375,280,Brick Break,TM31
375,104,Double Team,TM32
375,115,Reflect,TM33
375,188,Sludge Bomb,TM36
375,201,Sandstorm,TM37
375,317,Rock Tomb,TM39
375,332,Aerial Ace,TM40
375,263,Facade,TM42
375,156,Rest,TM44
375,496,Round,TM48
375,153,Explosion,TM64
375,397,Rock Polish,TM69
375,148,Flash,TM70
375,360,Gyro Ball,TM74
375,244,Psych Up,TM77
375,523,Bulldoze,TM78
375,157,Rock Slide,TM80
375,447,Grass Knot,TM86
375,207,Swagger,TM87
375,214,Sleep Talk,TM88
375,164,Substitute,TM90
375,430,Flash Cannon,TM91
375,249,Rock Smash,TM94
375,612,Power-Up Punch,TM98
375,590,Confide,TM100
375,15,Cut,HM01
375,70,Strength,HM04
151,468,Hone Claws,TM01
151,337,Dragon Claw,TM02
151,473,Psyshock,TM03
151,347,Calm Mind,TM04
151,46,Roar,TM05
151,92,Toxic,TM06
151,258,Hail,TM07
151,339,Bulk Up,TM08
151,474,Venoshock,TM09
151,237,Hidden Power,TM10
151,241,Sunny Day,TM11
151,269,Taunt,TM12
151,58,Ice Beam,TM13
151,59,Blizzard,TM14
151,63,Hyper Beam,TM15
151,113,Light Screen,TM16
151,182,Protect,TM17
151,240,Rain Dance,TM18
151,355,Roost,TM19
151,219,Safeguard,TM20
151,218,Frustration,TM21
151,76,Solar Beam,TM22
151,479,Smack Down,TM23
151,85,Thunderbolt,TM24
151,9,Thunder,TM25
151,89,Earthquake,TM26
151,216,Return,TM27
151,91,Dig,TM28
151,94,Psychic,TM29
151,247,Shadow Ball,TM30
151,280,Brick Break,TM31
151,104,Double Team,TM32
151,115,Reflect,TM33
151,482,Sludge Wave,TM34
151,53,Flamethrower,TM35
151,188,Sludge Bomb,TM36
151,201,Sandstorm,TM37
151,126,Fire Blast,TM38
151,317,Rock Tomb,TM39
151,332,Aerial Ace,TM40
151,259,Torment,TM41
151,263,Facade,TM42
151,488,Flame Charge,TM43
151,156,Rest,TM44
151,213,Attract,TM45
151,168,Thief,TM46
151,490,Low Sweep,TM47
151,496,Round,TM48
151,497,Echoed Voice,TM49
151,315,Overheat,TM50
151,211,Steel Wing,TM51
151,411,Focus Blast,TM52
151,412,Energy Ball,TM53
151,206,False Swipe,TM54
151,503,Scald,TM55
151,374,Fling,TM56
151,451,Charge Beam,TM57
151,507,Sky Drop,TM58
151,510,Incinerate,TM59
151,511,Quash,TM60
151,261,Will-O-Wisp,TM61
151,512,Acrobatics,TM62
151,373,Embargo,TM63
151,153,Explosion,TM64
151,421,Shadow Claw,TM65
151,371,Payback,TM66
151,514,Retaliate,TM67
151,416,Giga Impact,TM68
151,397,Rock Polish,TM69
151,148,Flash,TM70
151,444,Stone Edge,TM71
151,521,Volt Switch,TM72
151,86,Thunder Wave,TM73
151,360,Gyro Ball,TM74
151,14,Swords Dance,TM75
151,522,Struggle Bug,TM76
151,244,Psych Up,TM77
151,523,Bulldoze,TM78
151,524,Frost Breath,TM79
151,157,Rock Slide,TM80
151,404,X-Scissor,TM81
151,525,Dragon Tail,TM82
151,611,Infestation,TM83
151,398,Poison Jab,TM84
151,138,Dream Eater,TM85
151,447,Grass Knot,TM86
151,207,Swagger,TM87
151,214,Sleep Talk,TM88
151,369,U-turn,TM89
151,164,Substitute,TM90
151,430,Flash Cannon,TM91
151,433,Trick Room,TM92
151,528,Wild Charge,TM93
151,249,Rock Smash,TM94
151,555,Snarl,TM95
151,267,Nature Power,TM96
151,399,Dark Pulse,TM97
151,612,Power-Up Punch,TM98
151,605,Dazzling Gleam,TM99
151,590,Confide,TM100
151,15,Cut,HM01
151,19,Fly,HM02
151,57,Surf,HM03
151,70,Strength,HM04
151,127,Waterfall,HM05
150,473,Psyshock,TM03
150,347,Calm Mind,TM04
150,92,Toxic,TM06
150,258,Hail,TM07
150,339,Bulk Up,TM08
150,237,Hidden Power,TM10
150,241,Sunny Day,TM11
150,269,Taunt,TM12
150,58,Ice Beam,TM13
150,59,Blizzard,TM14
150,63,Hyper Beam,TM15
150,113,Light Screen,TM16
150,182,Protect,TM17
150,240,Rain Dance,TM18
150,219,Safeguard,TM20
150,218,Frustration,TM21
150,76,Solar Beam,TM22
150,85,Thunderbolt,TM24
150,9,Thunder,TM25
150,89,Earthquake,TM26
150,216,Return,TM27
150,94,Psychic,TM29
150,247,Shadow Ball,TM30
150,280,Brick Break,TM31
150,104,Double Team,TM32
150,115,Reflect,TM33
150,53,Flamethrower,TM35
150,201,Sandstorm,TM37
150,126,Fire Blast,TM38
150,317,Rock Tomb,TM39
150,332,Aerial Ace,TM40
150,259,Torment,TM41
150,263,Facade,TM42
150,156,Rest,TM44
150,490,Low Sweep,TM47
150,496,Round,TM48
150,411,Focus Blast,TM52
150,412,Energy Ball,TM53
150,374,Fling,TM56
150,451,Charge Beam,TM57
150,510,Incinerate,TM59
150,261,Will-O-Wisp,TM61
150,373,Embargo,TM63
150,416,Giga Impact,TM68
150,148,Flash,TM70
150,444,Stone Edge,TM71
150,86,Thunder Wave,TM73
150,244,Psych Up,TM77
150,523,Bulldoze,TM78
150,157,Rock Slide,TM80
150,398,Poison Jab,TM84
150,138,Dream Eater,TM85
150,447,Grass Knot,TM86
150,207,Swagger,TM87
150,214,Sleep Talk,TM88
150,164,Substitute,TM90
150,433,Trick Room,TM92
150,249,Rock Smash,TM94
150,612,Power-Up Punch,TM98
150,590,Confide,TM100
150,70,Strength,HM04
619,347,Calm Mind,TM04
619,92,Toxic,TM06
619,339,Bulk Up,TM08
619,237,Hidden Power,TM10
619,241,Sunny Day,TM11
619,269,Taunt,TM12
619,182,Protect,TM17
619,240,Rain Dance,TM18
619,218,Frustration,TM21
619,216,Return,TM27
619,91,Dig,TM28
619,280,Brick Break,TM31
619,104,Double Team,TM32
619,115,Reflect,TM33
619,317,Rock Tomb,TM39
619,332,Aerial Ace,TM40
619,263,Facade,TM42
619,156,Rest,TM44
619,213,Attract,TM45
619,490,Low Sweep,TM47
619,496,Round,TM48
619,411,Focus Blast,TM52
619,374,Fling,TM56
619,512,Acrobatics,TM62
619,371,Payback,TM66
619,514,Retaliate,TM67
619,444,Stone Edge,TM71
619,14,Swords Dance,TM75
619,244,Psych Up,TM77
619,157,Rock Slide,TM80
619,526,Work Up,TM83
619,398,Poison Jab,TM84
619,447,Grass Knot,TM86
619,207,Swagger,TM87
619,214,Sleep Talk,TM88
619,369,U-turn,TM89
619,164,Substitute,TM90
619,249,Rock Smash,TM94
619,612,Power-Up Punch,TM98
619,590,Confide,TM100
619,70,Strength,HM04
620,347,Calm Mind,TM04
620,92,Toxic,TM06
620,339,Bulk Up,TM08
620,237,Hidden Power,TM10
620,241,Sunny Day,TM11
620,269,Taunt,TM12
620,182,Protect,TM17
620,240,Rain Dance,TM18
620,218,Frustration,TM21
620,216,Return,TM27
620,91,Dig,TM28
620,280,Brick Break,TM31
620,104,Double Team,TM32
620,115,Reflect,TM33
620,317,Rock Tomb,TM39
620,332,Aerial Ace,TM40
620,263,Facade,TM42
620,156,Rest,TM44
620,213,Attract,TM45
620,490,Low Sweep,TM47
620,496,Round,TM48
620,411,Focus Blast,TM52
620,374,Fling,TM56
620,512,Acrobatics,TM62
620,371,Payback,TM66
620,514,Retaliate,TM67
620,444,Stone Edge,TM71
620,14,Swords Dance,TM75
620,244,Psych Up,TM77
620,157,Rock Slide,TM80
620,526,Work Up,TM83
620,398,Poison Jab,TM84
620,447,Grass Knot,TM86
620,207,Swagger,TM87
620,214,Sleep Talk,TM88
620,369,U-turn,TM89
620,164,Substitute,TM90
620,249,Rock Smash,TM94
620,612,Power-Up Punch,TM98
620,590,Confide,TM100
620,70,Strength,HM04
262,46,Roar,TM05
262,92,Toxic,TM06
262,237,Hidden Power,TM10
262,241,Sunny Day,TM11
262,269,Taunt,TM12
262,63,Hyper Beam,TM15
262,182,Protect,TM17
262,240,Rain Dance,TM18
262,218,Frustration,TM21
262,216,Return,TM27
262,91,Dig,TM28
262,247,Shadow Ball,TM30
262,104,Double Team,TM32
262,259,Torment,TM41
262,263,Facade,TM42
262,156,Rest,TM44
262,213,Attract,TM45
262,168,Thief,TM46
262,496,Round,TM48
262,510,Incinerate,TM59
262,373,Embargo,TM63
262,371,Payback,TM66
262,514,Retaliate,TM67
262,416,Giga Impact,TM68
262,207,Swagger,TM87
262,164,Substitute,TM90
262,249,Rock Smash,TM94
262,555,Snarl,TM95
262,70,Strength,HM04
350,92,Toxic,TM06
350,258,Hail,TM07
350,237,Hidden Power,TM10
350,58,Ice Beam,TM13
350,59,Blizzard,TM14
350,63,Hyper Beam,TM15
350,113,Light Screen,TM16
350,182,Protect,TM17
350,240,Rain Dance,TM18
350,219,Safeguard,TM20
350,218,Frustration,TM21
350,216,Return,TM27
350,104,Double Team,TM32
350,263,Facade,TM42
350,156,Rest,TM44
350,213,Attract,TM45
350,496,Round,TM48
350,503,Scald,TM55
350,416,Giga Impact,TM68
350,244,Psych Up,TM77
350,523,Bulldoze,TM78
350,525,Dragon Tail,TM82
350,207,Swagger,TM87
350,214,Sleep Talk,TM88
350,164,Substitute,TM90
350,590,Confide,TM100
350,57,Surf,HM03
350,127,Waterfall,HM05
241,92,Toxic,TM06
241,237,Hidden Power,TM10
241,241,Sunny Day,TM11
241,58,Ice Beam,TM13
241,59,Blizzard,TM14
241,63,Hyper Beam,TM15
241,182,Protect,TM17
241,240,Rain Dance,TM18
241,218,Frustration,TM21
241,76,Solar Beam,TM22
241,85,Thunderbolt,TM24
241,9,Thunder,TM25
241,89,Earthquake,TM26
241,216,Return,TM27
241,247,Shadow Ball,TM30
241,280,Brick Break,TM31
241,104,Double Team,TM32
241,201,Sandstorm,TM37
241,317,Rock Tomb,TM39
241,263,Facade,TM42
241,156,Rest,TM44
241,213,Attract,TM45
241,496,Round,TM48
241,497,Echoed Voice,TM49
241,411,Focus Blast,TM52
241,374,Fling,TM56
241,86,Thunder Wave,TM73
241,360,Gyro Ball,TM74
241,244,Psych Up,TM77
241,523,Bulldoze,TM78
241,157,Rock Slide,TM80
241,207,Swagger,TM87
241,214,Sleep Talk,TM88
241,164,Substitute,TM90
241,249,Rock Smash,TM94
241,612,Power-Up Punch,TM98
241,590,Confide,TM100
241,57,Surf,HM03
241,70,Strength,HM04
439,473,Psyshock,TM03
439,347,Calm Mind,TM04
439,92,Toxic,TM06
439,237,Hidden Power,TM10
439,241,Sunny Day,TM11
439,269,Taunt,TM12
439,113,Light Screen,TM16
439,182,Protect,TM17
439,240,Rain Dance,TM18
439,219,Safeguard,TM20
439,218,Frustration,TM21
439,76,Solar Beam,TM22
439,85,Thunderbolt,TM24
439,9,Thunder,TM25
439,216,Return,TM27
439,94,Psychic,TM29
439,247,Shadow Ball,TM30
439,280,Brick Break,TM31
439,104,Double Team,TM32
439,115,Reflect,TM33
439,259,Torment,TM41
439,263,Facade,TM42
439,156,Rest,TM44
439,213,Attract,TM45
439,168,Thief,TM46
439,496,Round,TM48
439,374,Fling,TM56
439,451,Charge Beam,TM57
439,148,Flash,TM70
439,86,Thunder Wave,TM73
439,244,Psych Up,TM77
439,611,Infestation,TM83
439,138,Dream Eater,TM85
439,447,Grass Knot,TM86
439,207,Swagger,TM87
439,214,Sleep Talk,TM88
439,164,Substitute,TM90
439,433,Trick Room,TM92
439,590,Confide,TM100
572,347,Calm Mind,TM04
572,92,Toxic,TM06
572,237,Hidden Power,TM10
572,241,Sunny Day,TM11
572,182,Protect,TM17
572,240,Rain Dance,TM18
572,219,Safeguard,TM20
572,218,Frustration,TM21
572,85,Thunderbolt,TM24
572,216,Return,TM27
572,91,Dig,TM28
572,104,Double Team,TM32
572,263,Facade,TM42
572,156,Rest,TM44
572,213,Attract,TM45
572,168,Thief,TM46
572,496,Round,TM48
572,497,Echoed Voice,TM49
572,374,Fling,TM56
572,514,Retaliate,TM67
572,86,Thunder Wave,TM73
572,447,Grass Knot,TM86
572,207,Swagger,TM87
572,214,Sleep Talk,TM88
572,369,U-turn,TM89
572,164,Substitute,TM90
572,605,Dazzling Gleam,TM99
572,590,Confide,TM100
312,92,Toxic,TM06
312,237,Hidden Power,TM10
312,113,Light Screen,TM16
312,182,Protect,TM17
312,240,Rain Dance,TM18
312,218,Frustration,TM21
312,85,Thunderbolt,TM24
312,9,Thunder,TM25
312,216,Return,TM27
312,104,Double Team,TM32
312,263,Facade,TM42
312,156,Rest,TM44
312,213,Attract,TM45
312,496,Round,TM48
312,497,Echoed Voice,TM49
312,374,Fling,TM56
312,451,Charge Beam,TM57
312,148,Flash,TM70
312,521,Volt Switch,TM72
312,86,Thunder Wave,TM73
312,447,Grass Knot,TM86
312,207,Swagger,TM87
312,214,Sleep Talk,TM88
312,164,Substitute,TM90
312,528,Wild Charge,TM93
312,590,Confide,TM100
200,347,Calm Mind,TM04
200,92,Toxic,TM06
200,237,Hidden Power,TM10
200,241,Sunny Day,TM11
200,269,Taunt,TM12
200,182,Protect,TM17
200,240,Rain Dance,TM18
200,218,Frustration,TM21
200,85,Thunderbolt,TM24
200,9,Thunder,TM25
200,216,Return,TM27
200,94,Psychic,TM29
200,247,Shadow Ball,TM30
200,104,Double Team,TM32
200,332,Aerial Ace,TM40
200,259,Torment,TM41
200,263,Facade,TM42
200,156,Rest,TM44
200,213,Attract,TM45
200,168,Thief,TM46
200,496,Round,TM48
200,497,Echoed Voice,TM49
200,451,Charge Beam,TM57
200,261,Will-O-Wisp,TM61
200,373,Embargo,TM63
200,371,Payback,TM66
200,148,Flash,TM70
200,86,Thunder Wave,TM73
200,244,Psych Up,TM77
200,138,Dream Eater,TM85
200,207,Swagger,TM87
200,214,Sleep Talk,TM88
200,164,Substitute,TM90
200,433,Trick Room,TM92
200,399,Dark Pulse,TM97
200,605,Dazzling Gleam,TM99
200,590,Confide,TM100
429,347,Calm Mind,TM04
429,92,Toxic,TM06
429,237,Hidden Power,TM10
429,241,Sunny Day,TM11
429,269,Taunt,TM12
429,63,Hyper Beam,TM15
429,182,Protect,TM17
429,240,Rain Dance,TM18
429,218,Frustration,TM21
429,85,Thunderbolt,TM24
429,9,Thunder,TM25
429,216,Return,TM27
429,94,Psychic,TM29
429,247,Shadow Ball,TM30
429,104,Double Team,TM32
429,332,Aerial Ace,TM40
429,259,Torment,TM41
429,263,Facade,TM42
429,156,Rest,TM44
429,213,Attract,TM45
429,168,Thief,TM46
429,496,Round,TM48
429,497,Echoed Voice,TM49
429,412,Energy Ball,TM53
429,451,Charge Beam,TM57
429,261,Will-O-Wisp,TM61
429,373,Embargo,TM63
429,371,Payback,TM66
429,416,Giga Impact,TM68
429,148,Flash,TM70
429,86,Thunder Wave,TM73
429,244,Psych Up,TM77
429,138,Dream Eater,TM85
429,207,Swagger,TM87
429,214,Sleep Talk,TM88
429,164,Substitute,TM90
429,433,Trick Room,TM92
429,399,Dark Pulse,TM97
429,605,Dazzling Gleam,TM99
429,590,Confide,TM100
146,46,Roar,TM05
146,92,Toxic,TM06
146,237,Hidden Power,TM10
146,241,Sunny Day,TM11
146,63,Hyper Beam,TM15
146,182,Protect,TM17
146,240,Rain Dance,TM18
146,355,Roost,TM19
146,219,Safeguard,TM20
146,218,Frustration,TM21
146,76,Solar Beam,TM22
146,216,Return,TM27
146,104,Double Team,TM32
146,53,Flamethrower,TM35
146,201,Sandstorm,TM37
146,126,Fire Blast,TM38
146,332,Aerial Ace,TM40
146,263,Facade,TM42
146,488,Flame Charge,TM43
146,156,Rest,TM44
146,496,Round,TM48
146,315,Overheat,TM50
146,211,Steel Wing,TM51
146,507,Sky Drop,TM58
146,510,Incinerate,TM59
146,261,Will-O-Wisp,TM61
146,416,Giga Impact,TM68
146,207,Swagger,TM87
146,214,Sleep Talk,TM88
146,369,U-turn,TM89
146,164,Substitute,TM90
146,249,Rock Smash,TM94
146,590,Confide,TM100
146,19,Fly,HM02
391,468,Hone Claws,TM01
391,92,Toxic,TM06
391,339,Bulk Up,TM08
391,237,Hidden Power,TM10
391,241,Sunny Day,TM11
391,269,Taunt,TM12
391,182,Protect,TM17
391,218,Frustration,TM21
391,216,Return,TM27
391,91,Dig,TM28
391,280,Brick Break,TM31
391,104,Double Team,TM32
391,53,Flamethrower,TM35
391,126,Fire Blast,TM38
391,317,Rock Tomb,TM39
391,332,Aerial Ace,TM40
391,259,Torment,TM41
391,263,Facade,TM42
391,488,Flame Charge,TM43
391,156,Rest,TM44
391,213,Attract,TM45
391,490,Low Sweep,TM47
391,496,Round,TM48
391,315,Overheat,TM50
391,411,Focus Blast,TM52
391,374,Fling,TM56
391,510,Incinerate,TM59
391,261,Will-O-Wisp,TM61
391,512,Acrobatics,TM62
391,421,Shadow Claw,TM65
391,514,Retaliate,TM67
391,14,Swords Dance,TM75
391,157,Rock Slide,TM80
391,526,Work Up,TM83
391,398,Poison Jab,TM84
391,447,Grass Knot,TM86
391,207,Swagger,TM87
391,369,U-turn,TM89
391,164,Substitute,TM90
391,249,Rock Smash,TM94
391,15,Cut,HM01
391,70,Strength,HM04
414,92,Toxic,TM06
414,474,Venoshock,TM09
414,237,Hidden Power,TM10
414,241,Sunny Day,TM11
414,63,Hyper Beam,TM15
414,182,Protect,TM17
414,240,Rain Dance,TM18
414,219,Safeguard,TM20
414,218,Frustration,TM21
414,76,SolarBeam,TM22
414,216,Return,TM27
414,94,Psychic,TM29
414,247,Shadow Ball,TM30
414,104,Double Team,TM32
414,332,Aerial Ace,TM40
414,263,Facade,TM42
414,156,Rest,TM44
414,213,Attract,TM45
414,168,Thief,TM46
414,496,Round,TM48
414,412,Energy Ball,TM53
414,512,Acrobatics,TM62
414,416,Giga Impact,TM68
414,148,Flash,TM70
414,522,Struggle Bug,TM76
414,244,Psych Up,TM77
414,611,Infestation,TM83
414,138,Dream Eater,TM85
414,207,Swagger,TM87
414,214,Sleep Talk,TM88
414,369,U-turn,TM89
414,164,Substitute,TM90
414,590,Confide,TM100
122,473,Psyshock,TM03
122,347,Calm Mind,TM04
122,92,Toxic,TM06
122,237,Hidden Power,TM10
122,241,Sunny Day,TM11
122,269,Taunt,TM12
122,63,Hyper Beam,TM15
122,113,Light Screen,TM16
122,182,Protect,TM17
122,240,Rain Dance,TM18
122,219,Safeguard,TM20
122,218,Frustration,TM21
122,76,Solar Beam,TM22
122,85,Thunderbolt,TM24
122,9,Thunder,TM25
122,216,Return,TM27
122,94,Psychic,TM29
122,247,Shadow Ball,TM30
122,280,Brick Break,TM31
122,104,Double Team,TM32
122,115,Reflect,TM33
122,332,Aerial Ace,TM40
122,259,Torment,TM41
122,263,Facade,TM42
122,156,Rest,TM44
122,213,Attract,TM45
122,168,Thief,TM46
122,496,Round,TM48
122,411,Focus Blast,TM52
122,412,Energy Ball,TM53
122,374,Fling,TM56
122,451,Charge Beam,TM57
122,371,Payback,TM66
122,416,Giga Impact,TM68
122,148,Flash,TM70
122,86,Thunder Wave,TM73
122,244,Psych Up,TM77
122,611,Infestation,TM83
122,138,Dream Eater,TM85
122,447,Grass Knot,TM86
122,207,Swagger,TM87
122,214,Sleep Talk,TM88
122,164,Substitute,TM90
122,433,Trick Room,TM92
122,612,Power-Up Punch,TM98
122,605,Dazzling Gleam,TM99
122,590,Confide,TM100
258,92,Toxic,TM06
258,258,Hail,TM07
258,237,Hidden Power,TM10
258,58,Ice Beam,TM13
258,59,Blizzard,TM14
258,182,Protect,TM17
258,240,Rain Dance,TM18
258,218,Frustration,TM21
258,216,Return,TM27
258,91,Dig,TM28
258,104,Double Team,TM32
258,482,Sludge Wave,TM34
258,317,Rock Tomb,TM39
258,263,Facade,TM42
258,156,Rest,TM44
258,213,Attract,TM45
258,496,Round,TM48
258,497,Echoed Voice,TM49
258,503,Scald,TM55
258,157,Rock Slide,TM80
258,207,Swagger,TM87
258,214,Sleep Talk,TM88
258,164,Substitute,TM90
258,249,Rock Smash,TM94
258,590,Confide,TM100
258,57,Surf,HM03
258,70,Strength,HM04
258,127,Waterfall,HM05
089,92,Toxic,TM06
089,474,Venoshock,TM09
089,237,Hidden Power,TM10
089,241,Sunny Day,TM11
089,269,Taunt,TM12
089,63,Hyper Beam,TM15
089,182,Protect,TM17
089,240,Rain Dance,TM18
089,218,Frustration,TM21
089,85,Thunderbolt,TM24
089,9,Thunder,TM25
089,216,Return,TM27
089,91,Dig,TM28
089,247,Shadow Ball,TM30
089,280,Brick Break,TM31
089,104,Double Team,TM32
089,482,Sludge Wave,TM34
089,53,Flamethrower,TM35
089,188,Sludge Bomb,TM36
089,126,Fire Blast,TM38
089,317,Rock Tomb,TM39
089,259,Torment,TM41
089,263,Facade,TM42
089,156,Rest,TM44
089,213,Attract,TM45
089,168,Thief,TM46
089,496,Round,TM48
089,411,Focus Blast,TM52
089,374,Fling,TM56
089,510,Incinerate,TM59
089,153,Explosion,TM64
089,371,Payback,TM66
089,416,Giga Impact,TM68
089,157,Rock Slide,TM80
089,398,Poison Jab,TM84
089,207,Swagger,TM87
089,164,Substitute,TM90
089,249,Rock Smash,TM94
089,70,Strength,HM04
446,92,Toxic,TM06
446,237,Hidden Power,TM10
446,58,Ice Beam,TM13
